"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12268","Получить ДЦ из Реестра","tests.api_tests","2026-06-01","passed","2026-06-01","TestIntegrations","integrations_test","",""
"","61011","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/violations/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","1665","Получить список сотрудников","tests.api_tests","2026-06-01","passed","2026-06-01","TestExternalApi","ExternalApi","",""
"","593","Проверка доступности https://dealer-passport-test.xsfera.ru/pkd/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60894","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/base/staff/?searchText=&page=0&openModal=&dateBegin=&selectedDate=&currentId=","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","1021","Получить логи активности пользователей","tests.api_tests","2026-06-01","passed","2026-06-01","TestLog","Logs","",""
"","875","Проверка доступности https://dealer-passport-test.xsfera.ru/gr/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60681","Проверить доступность меню в редакторе","tests.ui_tests","2026-06-01","broken","2026-06-01","TestEditorPage","editor_page_test","",""
"","611","Проверка доступности https://dealer-passport-test.xsfera.ru/pkd/checklists/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","925","Проверка доступности https://dealer-passport-test.xsfera.ru/uploads/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","0","Проверить формирование отчета SRR на экране","tests.ui_tests","2026-06-01","broken","2026-06-01","TestSRRPageSmoke","srr_page_test","",""
"","4216","Проверить доступности Candidates","tests.api_tests","2026-06-01","passed","2026-06-01","TestIntegrations","integrations_test","",""
"","1160","Проверка доступности https://dealer-passport-test.xsfera.ru/base/staff/?searchText=&page=0&openModal=&dateBegin=&selectedDate=&currentId=","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","561","Проверка доступности https://dealer-passport-test.xsfera.ru/announcement/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60720","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/uploads/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","1354","Получить логи cron задач","tests.api_tests","2026-06-01","passed","2026-06-01","TestLog","Logs","",""
"","74","Проверить отображение и кликабельность кнопки ОТЧЕТЫ","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60698","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/documents/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","621","Проверка доступности https://dealer-passport-test.xsfera.ru/srr/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60866","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/zd/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","76","Проверить отображение и кликабельность кнопки НАРУШЕНИЯ","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","0","Создать нового дилера","tests.api_tests","2026-06-01","skipped","2026-06-01","TestDealer","Dealer","",""
"","831","Проверка доступности https://dealer-passport-test.xsfera.ru/zd/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60840","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/reports/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","602","Проверка доступности https://dealer-passport-test.xsfera.ru/violations/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","68","Проверить отображение и кликабельность кнопки БУХГАЛТЕРИЯ","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","849","Проверка доступности https://dealer-passport-test.xsfera.ru/documents/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","21088","Получить список дилеров","tests.api_tests","2026-06-01","passed","2026-06-01","TestExternalApi","ExternalApi","",""
"","963","Получить данные качества прод MSPortal typeForm","tests.api_tests","2026-06-01","passed","2026-06-01","TestIntegrations","integrations_test","",""
"","735","генерировать Excel отчёт по логам активности","tests.api_tests","2026-06-01","passed","2026-06-01","TestLog","Logs","",""
"","60892","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/logs/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60467","Проверить отображение блока о ДЦ","tests.ui_tests","2026-06-01","broken","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","833","Проверка доступности https://dealer-passport-test.xsfera.ru","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","746","Получить список всех типов событий","tests.api_tests","2026-06-01","passed","2026-06-01","TestLog","Logs","",""
"","1577","Проверка доступности MSPortal Prod","tests.api_tests","2026-06-01","passed","2026-06-01","TestIntegrations","integrations_test","",""
"","60695","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/editor/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","860","Проверка доступности https://dealer-passport-test.xsfera.ru/editor/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","1397","Получить Курс","tests.api_tests","2026-06-01","passed","2026-06-01","TestCourses > TestEmployeeCourses","EmployeeCourses","",""
"","74","Проверить отображение и кликабельность кнопки ПКД","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","4410","Получить пользователей из Реестра","tests.api_tests","2026-06-01","passed","2026-06-01","TestIntegrations","integrations_test","",""
"","70552","Таблица с обученностью по курсу","tests.api_tests","2026-06-01","passed","2026-06-01","TestEducationPrograms","EducationPrograms","",""
"","616","Проверка доступности https://dealer-passport-test.xsfera.ru/indicators/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","2262","test_gql","tests.api_tests","2026-06-01","passed","2026-06-01","TestGQL","apollo_test","",""
"","0","Обновить базовую информацию дилера по айди","tests.api_tests","2026-06-01","skipped","2026-06-01","TestDealer","Dealer","",""
"","3924","Получить чек-листы из autocrm (ПКД)","tests.api_tests","2026-06-01","passed","2026-06-01","TestIntegrations","integrations_test","",""
"","1526","Получение данные качества тест MSPortal","tests.api_tests","2026-06-01","passed","2026-06-01","TestIntegrations","integrations_test","",""
"","72","Проверить отображение и кликабельность кнопки ДОКУМЕНТЫ","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","598","Проверка доступности https://dealer-passport-test.xsfera.ru/q/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60732","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/logs/email","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","856","Проверка доступности https://dealer-passport-test.xsfera.ru/reports/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","71","Проверить отображение и кликабельность кнопки ВЫБРАТЬ ДИЛЕРА","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","1763","Проверить доступность списка групп отчетов SRR","tests.ui_tests","2026-06-01","passed","2026-06-01","TestSRRPageSmoke","srr_page_test","",""
"","77","Проверить отображение и кликабельность кнопки ОБЪЯВЛЕНИЯ","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60730","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/srr/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","848","Проверка доступности https://dealer-passport-test.xsfera.ru/accounting/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","841","Проверка доступности https://dealer-passport-test.xsfera.ru/staff/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","2373","Получить данные качества прод MSPortal","tests.api_tests","2026-06-01","passed","2026-06-01","TestIntegrations","integrations_test","",""
"","0","Изменить условия учебной программы","tests.api_tests","2026-06-01","skipped","2026-06-01","TestEducationPrograms","EducationPrograms","",""
"","60931","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/accounting/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","2331","Проверить текст в модальном окне","tests.ui_tests","2026-06-01","passed","2026-06-01","TestSRRPageSmoke","srr_page_test","",""
"","882","Проверка доступности https://dealer-passport-test.xsfera.ru/logs/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","563","Проверка доступности https://dealer-passport-test.xsfera.ru/pkd/indicators/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","1823","Проверить поиск по кнопке ВЫБРАТЬ ДИЛЕРА","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","0","Деактивировать учебную программу","tests.api_tests","2026-06-01","skipped","2026-06-01","TestEducationPrograms","EducationPrograms","",""
"","2231","Проверка доступности MSPortal Test","tests.api_tests","2026-06-01","passed","2026-06-01","TestIntegrations","integrations_test","",""
"","0","Обновить информацию по адресам дилера","tests.api_tests","2026-06-01","skipped","2026-06-01","TestDealer","Dealer","",""
"","586","Проверка доступности https://dealer-passport-test.xsfera.ru/logs/email","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","2171","Получить базовую информацию дилера по айди","tests.api_tests","2026-06-01","passed","2026-06-01","TestDealer","Dealer","",""
"","849","Получить список существующих позиций","tests.api_tests","2026-06-01","passed","2026-06-01","TestExternalApi","ExternalApi","",""
"","60833","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/pkd/checklists/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","1298","Получить информацию по документам ДЦ","tests.api_tests","2026-06-01","passed","2026-06-01","TestDealer","Dealer","",""
"","60861","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/staff/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60823","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/pkd/indicators/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60208","Проверить отображение кнопок меню","tests.ui_tests","2026-06-01","broken","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60208","Проверить отображение кнопок блока о ДЦ","tests.ui_tests","2026-06-01","broken","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","866","Проверка доступности https://dealer-passport-test.xsfera.ru/users/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","55863","Таблица с обученностью по курсам","tests.api_tests","2026-06-01","passed","2026-06-01","TestEducationPrograms","EducationPrograms","",""
"","66","Проверить отображение и кликабельность кнопки SRR","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60511","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60663","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/pkd/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60914","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/users/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","1120","Получить данные качества прод MSPortal kindForm","tests.api_tests","2026-06-01","passed","2026-06-01","TestIntegrations","integrations_test","",""
"","0","Создать новую учебную программу","tests.api_tests","2026-06-01","skipped","2026-06-01","TestEducationPrograms","EducationPrograms","",""
"","1018","Получить список уникальных имен cron задач","tests.api_tests","2026-06-01","passed","2026-06-01","TestLog","Logs","",""
"","1104","Получить список сотрудников","tests.api_tests","2026-06-01","passed","2026-06-01","TestExternalApi","ExternalApi","",""
"","62176","Проверить формирование отчета SRR в файл excell","tests.ui_tests","2026-06-01","passed","2026-06-01","TestSRRPageSmoke","srr_page_test","",""
"","60858","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/gr/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","652","Получить учебную программу с курсами и уровнями","tests.api_tests","2026-06-01","passed","2026-06-01","TestEducationPrograms","EducationPrograms","",""
"","60914","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/announcement/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","1210","Получить Курс по ид","tests.api_tests","2026-06-01","passed","2026-06-01","TestCourses > TestEmployeeCourses","EmployeeCourses","",""
"","2891","Получить информацию по адресам дилера","tests.api_tests","2026-06-01","passed","2026-06-01","TestDealer","Dealer","",""
"","60854","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/indicators/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60736","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/dealers/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","855","Проверка доступности https://dealer-passport-test.xsfera.ru/dealers/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
"","60945","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/q/","tests.ui_tests","2026-06-01","passed","2026-06-01","TestMainPageSmoke","main_page_test","",""
