"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","783","Проверка доступности https://dealer-passport.vaz.ru/indicators/","tests.ui_tests","Thu Feb 05 20:34:37 UTC 2026","passed","Thu Feb 05 20:34:38 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","782","Проверка доступности https://dealer-passport.vaz.ru/users/","tests.ui_tests","Thu Feb 05 20:34:37 UTC 2026","passed","Thu Feb 05 20:34:37 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","61129","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/indicators/","tests.ui_tests","Thu Feb 05 20:53:28 UTC 2026","passed","Thu Feb 05 20:54:29 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","815","Проверка доступности https://dealer-passport.vaz.ru/violations/","tests.ui_tests","Thu Feb 05 20:34:41 UTC 2026","passed","Thu Feb 05 20:34:42 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","60595","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru","tests.ui_tests","Thu Feb 05 20:34:48 UTC 2026","passed","Thu Feb 05 20:35:49 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","961","Проверка доступности https://dealer-passport.vaz.ru/gr/","tests.ui_tests","Thu Feb 05 20:34:33 UTC 2026","passed","Thu Feb 05 20:34:34 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","795","Проверка доступности https://dealer-passport.vaz.ru/uploads/","tests.ui_tests","Thu Feb 05 20:34:38 UTC 2026","passed","Thu Feb 05 20:34:39 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","785","Проверка доступности https://dealer-passport.vaz.ru/pkd/indicators/","tests.ui_tests","Thu Feb 05 20:34:40 UTC 2026","passed","Thu Feb 05 20:34:40 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","1787","Получить данные качества прод MSPortal","tests.api_tests","Thu Feb 05 20:33:42 UTC 2026","passed","Thu Feb 05 20:33:44 UTC 2026","TestIntegrations","integrations_test","",""
"","993","Проверка доступности https://dealer-passport.vaz.ru","tests.ui_tests","Thu Feb 05 20:34:25 UTC 2026","passed","Thu Feb 05 20:34:26 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","37","Проверить отображение кнопок меню","tests.ui_tests","Thu Feb 05 20:59:42 UTC 2026","passed","Thu Feb 05 20:59:42 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","575","Проверить отображение кнопок блока о ДЦ","tests.ui_tests","Thu Feb 05 20:59:52 UTC 2026","passed","Thu Feb 05 20:59:52 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","976","Проверка доступности https://dealer-passport.vaz.ru/editor/","tests.ui_tests","Thu Feb 05 20:34:26 UTC 2026","passed","Thu Feb 05 20:34:27 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","1432","Проверить доступность меню в редакторе","tests.ui_tests","Thu Feb 05 20:34:24 UTC 2026","passed","Thu Feb 05 20:34:25 UTC 2026","TestEditorPage","editor_page_test","",""
"","4676","Получить пользователей из Реестра","tests.api_tests","Thu Feb 05 20:34:01 UTC 2026","passed","Thu Feb 05 20:34:06 UTC 2026","TestIntegrations","integrations_test","",""
"","787","Проверка доступности https://dealer-passport.vaz.ru/srr/","tests.ui_tests","Thu Feb 05 20:34:30 UTC 2026","passed","Thu Feb 05 20:34:30 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","61221","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/users/","tests.ui_tests","Thu Feb 05 20:49:04 UTC 2026","passed","Thu Feb 05 20:50:06 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","61194","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/gr/","tests.ui_tests","Thu Feb 05 20:44:40 UTC 2026","passed","Thu Feb 05 20:45:41 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","68","Проверить отображение и кликабельность кнопки SRR","tests.ui_tests","Thu Feb 05 20:59:32 UTC 2026","passed","Thu Feb 05 20:59:32 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","85","Проверить отображение и кликабельность кнопки БУХГАЛТЕРИЯ","tests.ui_tests","Thu Feb 05 20:59:27 UTC 2026","passed","Thu Feb 05 20:59:27 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","78","Проверить отображение и кликабельность кнопки НАРУШЕНИЯ","tests.ui_tests","Thu Feb 05 20:59:13 UTC 2026","passed","Thu Feb 05 20:59:13 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","8214","Проверить доступности Candidates","tests.api_tests","Thu Feb 05 20:33:44 UTC 2026","passed","Thu Feb 05 20:33:52 UTC 2026","TestIntegrations","integrations_test","",""
"","1214","Проверить поиск по кнопке ВЫБРАТЬ ДИЛЕРА","tests.ui_tests","Thu Feb 05 20:58:57 UTC 2026","passed","Thu Feb 05 20:58:59 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","61140","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/logs/email","tests.ui_tests","Thu Feb 05 20:39:11 UTC 2026","passed","Thu Feb 05 20:40:12 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","61146","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/checklists/","tests.ui_tests","Thu Feb 05 20:54:34 UTC 2026","passed","Thu Feb 05 20:55:35 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","61165","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/indicators/","tests.ui_tests","Thu Feb 05 20:50:10 UTC 2026","passed","Thu Feb 05 20:51:12 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","1575","Проверить текст в модальном окне","tests.ui_tests","Thu Feb 05 21:02:17 UTC 2026","passed","Thu Feb 05 21:02:18 UTC 2026","TestSRRPageSmoke","srr_page_test","",""
"","785","Проверка доступности https://dealer-passport.vaz.ru/pkd/","tests.ui_tests","Thu Feb 05 20:34:39 UTC 2026","passed","Thu Feb 05 20:34:40 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","765","Проверка доступности https://dealer-passport.vaz.ru/pkd/checklists/","tests.ui_tests","Thu Feb 05 20:34:40 UTC 2026","passed","Thu Feb 05 20:34:41 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","948","Проверка доступности MSPortal Prod","tests.api_tests","Thu Feb 05 20:33:40 UTC 2026","passed","Thu Feb 05 20:33:40 UTC 2026","TestIntegrations","integrations_test","",""
"","986","Проверка доступности https://dealer-passport.vaz.ru/zd/","tests.ui_tests","Thu Feb 05 20:34:32 UTC 2026","passed","Thu Feb 05 20:34:33 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","61144","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/accounting/","tests.ui_tests","Thu Feb 05 20:41:23 UTC 2026","passed","Thu Feb 05 20:42:24 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","61215","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/dealers/","tests.ui_tests","Thu Feb 05 20:47:58 UTC 2026","passed","Thu Feb 05 20:49:00 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","76","Проверить отображение и кликабельность кнопки ПКД","tests.ui_tests","Thu Feb 05 20:59:08 UTC 2026","passed","Thu Feb 05 20:59:08 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","1870","Проверка доступности MSPortal Test","tests.api_tests","Thu Feb 05 20:33:38 UTC 2026","passed","Thu Feb 05 20:33:40 UTC 2026","TestIntegrations","integrations_test","",""
"","82","Проверить отображение и кликабельность кнопки ОТЧЕТЫ","tests.ui_tests","Thu Feb 05 20:59:37 UTC 2026","passed","Thu Feb 05 20:59:37 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","60902","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/base/staff/?searchText=&page=0&openModal=&dateBegin=&selectedDate=&currentId=","tests.ui_tests","Thu Feb 05 20:57:52 UTC 2026","passed","Thu Feb 05 20:58:53 UTC 2026","TestMainPageSmoke","main_page_test","",""
