"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/pkd/]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","1163","Получить данные качества прод MSPortal typeForm","tests.api_tests","2026-09-03","passed","2026-09-03","TestIntegrations","integrations_test","",""
"","479","Проверка доступности https://dealer-passport-test.xsfera.ru/logs/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","489","Получить список уникальных имен cron задач","tests.api_tests","2026-09-03","failed","2026-09-03","TestLog","Logs","",""
"","475","Проверка доступности https://dealer-passport-test.xsfera.ru/logs/email","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/base/staff/?searchText=&page=0&openModal=&dateBegin=&selectedDate=&currentId=]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/indicators/]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/logs/email]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","767","Проверка доступности https://dealer-passport-test.xsfera.ru/dealers/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/gr/]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/logs/]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","457","Проверка доступности https://dealer-passport-test.xsfera.ru","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/users/]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","6098","Проверить доступности Candidates","tests.api_tests","2026-09-03","passed","2026-09-03","TestIntegrations","integrations_test","",""
"","0","Проверить отображение и кликабельность кнопки ОТЧЕТЫ","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/editor/]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","Проверить формирование отчета SRR в файл excell","tests.ui_tests","2026-09-03","broken","2026-09-03","TestSRRPageSmoke","srr_page_test","",""
"","0","Проверить отображение кнопок меню","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","Проверить отображение и кликабельность кнопки SRR","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","Проверить отображение и кликабельность кнопки ВЫБРАТЬ ДИЛЕРА","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/documents/]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","Обновить базовую информацию дилера по айди","tests.api_tests","2026-09-03","skipped","2026-09-03","TestDealer","Dealer","",""
"","463","Проверка доступности https://dealer-passport-test.xsfera.ru/documents/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","652","Таблица с обученностью по курсам","tests.api_tests","2026-09-03","failed","2026-09-03","TestEducationPrograms","EducationPrograms","",""
"","0","Проверить отображение и кликабельность кнопки ПКД","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","465","Проверка доступности https://dealer-passport-test.xsfera.ru/reports/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","1042","Получить список сотрудников","tests.api_tests","2026-09-03","failed","2026-09-03","TestExternalApi","ExternalApi","",""
"","730","Проверка доступности https://dealer-passport-test.xsfera.ru/announcement/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","Обновить информацию по адресам дилера","tests.api_tests","2026-09-03","skipped","2026-09-03","TestDealer","Dealer","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/dealers/]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","696","генерировать Excel отчёт по логам активности","tests.api_tests","2026-09-03","failed","2026-09-03","TestLog","Logs","",""
"","462","Проверка доступности https://dealer-passport-test.xsfera.ru/editor/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","466","Проверка доступности https://dealer-passport-test.xsfera.ru/staff/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/announcement/]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","810","Получить учебную программу с курсами и уровнями","tests.api_tests","2026-09-03","failed","2026-09-03","TestEducationPrograms","EducationPrograms","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/srr/]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","Проверить доступность списка групп отчетов SRR","tests.ui_tests","2026-09-03","broken","2026-09-03","TestSRRPageSmoke","srr_page_test","",""
"","447","Проверка доступности https://dealer-passport-test.xsfera.ru/pkd/indicators/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","Создать нового дилера","tests.api_tests","2026-09-03","skipped","2026-09-03","TestDealer","Dealer","",""
"","445","Таблица с обученностью по курсу","tests.api_tests","2026-09-03","failed","2026-09-03","TestEducationPrograms","EducationPrograms","",""
"","2346","Проверка доступности MSPortal Test","tests.api_tests","2026-09-03","passed","2026-09-03","TestIntegrations","integrations_test","",""
"","624","Получить список всех типов событий","tests.api_tests","2026-09-03","failed","2026-09-03","TestLog","Logs","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/violations/]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","920","Проверка доступности https://dealer-passport-test.xsfera.ru/srr/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","683","Получить Курс по ид","tests.api_tests","2026-09-03","failed","2026-09-03","TestCourses > TestEmployeeCourses","EmployeeCourses","",""
"","467","Проверка доступности https://dealer-passport-test.xsfera.ru/pkd/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","7605","Получить ДЦ из Реестра","tests.api_tests","2026-09-03","passed","2026-09-03","TestIntegrations","integrations_test","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/uploads/]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","1101","Получить данные качества прод MSPortal kindForm","tests.api_tests","2026-09-03","passed","2026-09-03","TestIntegrations","integrations_test","",""
"","760","Проверка доступности https://dealer-passport-test.xsfera.ru/gr/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","Проверить текст в модальном окне","tests.ui_tests","2026-09-03","broken","2026-09-03","TestSRRPageSmoke","srr_page_test","",""
"","0","Создать новую учебную программу","tests.api_tests","2026-09-03","skipped","2026-09-03","TestEducationPrograms","EducationPrograms","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/reports/]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","467","Получить информацию по документам ДЦ","tests.api_tests","2026-09-03","failed","2026-09-03","TestDealer","Dealer","",""
"","0","Проверить доступность меню в редакторе","tests.ui_tests","2026-09-03","broken","2026-09-03","TestEditorPage","editor_page_test","",""
"","690","Проверка доступности https://dealer-passport-test.xsfera.ru/indicators/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/accounting/]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","493","Проверка доступности https://dealer-passport-test.xsfera.ru/zd/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","1676","Получить данные качества прод MSPortal","tests.api_tests","2026-09-03","passed","2026-09-03","TestIntegrations","integrations_test","",""
"","457","Проверка доступности https://dealer-passport-test.xsfera.ru/uploads/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","871","Получить список дилеров","tests.api_tests","2026-09-03","failed","2026-09-03","TestExternalApi","ExternalApi","",""
"","478","Проверка доступности https://dealer-passport-test.xsfera.ru/q/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","504","Проверка доступности https://dealer-passport-test.xsfera.ru/users/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","3740","Получить пользователей из Реестра","tests.api_tests","2026-09-03","passed","2026-09-03","TestIntegrations","integrations_test","",""
"","691","Получить список существующих позиций","tests.api_tests","2026-09-03","failed","2026-09-03","TestExternalApi","ExternalApi","",""
"","501","Получить логи cron задач","tests.api_tests","2026-09-03","failed","2026-09-03","TestLog","Logs","",""
"","932","Проверка доступности https://dealer-passport-test.xsfera.ru/violations/","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","815","Получить Курс","tests.api_tests","2026-09-03","failed","2026-09-03","TestCourses > TestEmployeeCourses","EmployeeCourses","",""
"","0","Проверить отображение кнопок блока о ДЦ","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","895","Получить базовую информацию дилера по айди","tests.api_tests","2026-09-03","failed","2026-09-03","TestDealer","Dealer","",""
"","0","Проверить отображение и кликабельность кнопки БУХГАЛТЕРИЯ","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","Проверить отображение и кликабельность кнопки НАРУШЕНИЯ","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/pkd/checklists/]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","0","Проверить отображение и кликабельность кнопки ОБЪЯВЛЕНИЯ","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","1195","Получение данные качества тест MSPortal","tests.api_tests","2026-09-03","passed","2026-09-03","TestIntegrations","integrations_test","",""
"","0","Деактивировать учебную программу","tests.api_tests","2026-09-03","skipped","2026-09-03","TestEducationPrograms","EducationPrograms","",""
"","0","Проверить поиск по кнопке ВЫБРАТЬ ДИЛЕРА","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","459","Получить список сотрудников","tests.api_tests","2026-09-03","failed","2026-09-03","TestExternalApi","ExternalApi","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/q/]","tests.ui_tests","2026-09-03","broken","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","726","Получить логи активности пользователей","tests.api_tests","2026-09-03","failed","2026-09-03","TestLog","Logs","",""
"","880","test_gql","tests.api_tests","2026-09-03","failed","2026-09-03","TestGQL","apollo_test","",""
"","4799","Получить чек-листы из autocrm (ПКД)","tests.api_tests","2026-09-03","passed","2026-09-03","TestIntegrations","integrations_test","",""
"","764","Проверка доступности https://dealer-passport-test.xsfera.ru/base/staff/?searchText=&page=0&openModal=&dateBegin=&selectedDate=&currentId=","tests.ui_tests","2026-09-03","passed","2026-09-03","TestMainPageSmoke","main_page_test","",""
"","804","Получить информацию по адресам дилера","tests.api_tests","2026-09-03","failed","2026-09-03","TestDealer","Dealer","",""
