"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","69","Проверить отображение и кликабельность кнопки ОБЪЯВЛЕНИЯ","tests.ui_tests","2026-06-04","passed","2026-06-04","TestMainPageSmoke","main_page_test","",""
"","822","Проверка доступности https://dealer-passport-test.xsfera.ru/logs/email","tests.ui_tests","2026-06-04","passed","2026-06-04","TestMainPageSmoke","main_page_test","",""
"","60842","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/q/","tests.ui_tests","2026-06-04","passed","2026-06-04","TestMainPageSmoke","main_page_test","",""
"","477","Проверка доступности https://dealer-passport-test.xsfera.ru/pkd/","tests.ui_tests","2026-06-04","passed","2026-06-04","TestMainPageSmoke","main_page_test","",""
"","1559","Получить информацию по адресам дилера","tests.api_tests","2026-06-04","passed","2026-06-04","TestDealer","Dealer","",""
"","1023","Получение данные качества тест MSPortal","tests.api_tests","2026-06-04","passed","2026-06-04","TestIntegrations","integrations_test","",""
"","536","Проверка доступности https://dealer-passport-test.xsfera.ru","tests.ui_tests","2026-06-04","passed","2026-06-04","TestMainPageSmoke","main_page_test","",""
"","60583","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/editor/","tests.ui_tests","2026-06-04","passed","2026-06-04","TestMainPageSmoke","main_page_test","",""
"","393","Проверка доступности https://dealer-passport-test.xsfera.ru/violations/","tests.ui_tests","2026-06-04","passed","2026-06-04","TestMainPageSmoke","main_page_test","",""
"","404","Проверка доступности https://dealer-passport-test.xsfera.ru/base/staff/?searchText=&page=0&openModal=&dateBegin=&selectedDate=&currentId=","tests.ui_tests","2026-06-04","passed","2026-06-04","TestMainPageSmoke","main_page_test","",""
"","0","Обновить базовую информацию дилера по айди","tests.api_tests","2026-06-04","skipped","2026-06-04","TestDealer","Dealer","",""
"","64277","Проверить формирование отчета SRR на экране","tests.ui_tests","2026-06-04","passed","2026-06-04","TestSRRPageSmoke","srr_page_test","",""
"","68","Проверить отображение и кликабельность кнопки ВЫБРАТЬ ДИЛЕРА","tests.ui_tests","2026-06-04","passed","2026-06-04","TestMainPageSmoke","main_page_test","",""
"","65226","Проверить формирование отчета SRR в файл excell","tests.ui_tests","2026-06-04","passed","2026-06-04","TestSRRPageSmoke","srr_page_test","",""
"","604","Получить список сотрудников","tests.api_tests","2026-06-04","passed","2026-06-04","TestExternalApi","ExternalApi","",""
"","60692","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/staff/","tests.ui_tests","2026-06-04","passed","2026-06-04","TestMainPageSmoke","main_page_test","",""
"","1853","Получить логи cron задач","tests.api_tests","2026-06-04","passed","2026-06-04","TestLog","Logs","",""
