"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","811","Получить информацию по адресам дилера","tests.api_tests","2026-08-02","failed","2026-08-02","TestDealer","Dealer","",""
"","518","Проверка доступности https://dealer-passport-test.xsfera.ru/announcement/","tests.ui_tests","2026-08-02","passed","2026-08-02","TestMainPageSmoke","main_page_test","",""
"","4537","Получить чек-листы из autocrm (ПКД)","tests.api_tests","2026-08-02","passed","2026-08-02","TestIntegrations","integrations_test","",""
"","1302","Проверка доступности MSPortal Prod","tests.api_tests","2026-08-02","passed","2026-08-02","TestIntegrations","integrations_test","",""
"","1830","Получить данные качества прод MSPortal","tests.api_tests","2026-08-02","passed","2026-08-02","TestIntegrations","integrations_test","",""
"","0","Проверить отображение блока о ДЦ","tests.ui_tests","2026-08-02","broken","2026-08-02","TestMainPageSmoke","main_page_test","",""
"","539","Таблица с обученностью по курсу","tests.api_tests","2026-08-02","failed","2026-08-02","TestEducationPrograms","EducationPrograms","",""
"","0","Проверить формирование отчета SRR на экране","tests.ui_tests","2026-08-02","broken","2026-08-02","TestSRRPageSmoke","srr_page_test","",""
"","0","Проверить отображение и кликабельность кнопки ВЫБРАТЬ ДИЛЕРА","tests.ui_tests","2026-08-02","broken","2026-08-02","TestMainPageSmoke","main_page_test","",""
"","0","Проверить текст в модальном окне","tests.ui_tests","2026-08-02","broken","2026-08-02","TestSRRPageSmoke","srr_page_test","",""
"","783","Получить список сотрудников","tests.api_tests","2026-08-02","failed","2026-08-02","TestExternalApi","ExternalApi","",""
"","0","Обновить информацию по адресам дилера","tests.api_tests","2026-08-02","skipped","2026-08-02","TestDealer","Dealer","",""
"","533","Проверка доступности https://dealer-passport-test.xsfera.ru/dealers/","tests.ui_tests","2026-08-02","passed","2026-08-02","TestMainPageSmoke","main_page_test","",""
