"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","61065","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/base/staff/?searchText=&page=0&openModal=&dateBegin=&selectedDate=&currentId=","tests.ui_tests","Mon Jan 26 20:52:20 UTC 2026","passed","Mon Jan 26 20:53:22 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","61085","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/indicators/","tests.ui_tests","Mon Jan 26 20:44:44 UTC 2026","passed","Mon Jan 26 20:45:45 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","1030","Проверка доступности https://dealer-passport.vaz.ru/documents/","tests.ui_tests","Mon Jan 26 20:29:11 UTC 2026","passed","Mon Jan 26 20:29:12 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","1426","Проверка доступности https://dealer-passport.vaz.ru/srr/","tests.ui_tests","Mon Jan 26 20:29:08 UTC 2026","passed","Mon Jan 26 20:29:10 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","696","Проверка доступности https://dealer-passport.vaz.ru/users/","tests.ui_tests","Mon Jan 26 20:29:16 UTC 2026","passed","Mon Jan 26 20:29:16 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","1047","Проверка доступности https://dealer-passport.vaz.ru/logs/","tests.ui_tests","Mon Jan 26 20:29:06 UTC 2026","passed","Mon Jan 26 20:29:08 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","60985","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/accounting/","tests.ui_tests","Mon Jan 26 20:36:00 UTC 2026","passed","Mon Jan 26 20:37:01 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","1944","Получить данные качества прод MSPortal","tests.api_tests","Mon Jan 26 20:28:16 UTC 2026","passed","Mon Jan 26 20:28:18 UTC 2026","TestIntegrations","integrations_test","",""
"","545","Проверить отображение кнопок блока о ДЦ","tests.ui_tests","Mon Jan 26 20:54:13 UTC 2026","passed","Mon Jan 26 20:54:14 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","3920","Получить пользователей из Реестра","tests.api_tests","Mon Jan 26 20:28:40 UTC 2026","passed","Mon Jan 26 20:28:44 UTC 2026","TestIntegrations","integrations_test","",""
"","921","Проверка доступности https://dealer-passport.vaz.ru/editor/","tests.ui_tests","Mon Jan 26 20:29:05 UTC 2026","passed","Mon Jan 26 20:29:06 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","60886","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/","tests.ui_tests","Mon Jan 26 20:46:55 UTC 2026","passed","Mon Jan 26 20:47:56 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","61889","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/srr/","tests.ui_tests","Mon Jan 26 20:34:54 UTC 2026","passed","Mon Jan 26 20:35:56 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","61206","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/users/","tests.ui_tests","Mon Jan 26 20:43:39 UTC 2026","passed","Mon Jan 26 20:44:40 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","60994","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/indicators/","tests.ui_tests","Mon Jan 26 20:48:00 UTC 2026","passed","Mon Jan 26 20:49:01 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","61167","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/zd/","tests.ui_tests","Mon Jan 26 20:38:11 UTC 2026","passed","Mon Jan 26 20:39:12 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","61217","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/q/","tests.ui_tests","Mon Jan 26 20:40:22 UTC 2026","passed","Mon Jan 26 20:41:23 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","676","Проверка доступности https://dealer-passport.vaz.ru/pkd/checklists/","tests.ui_tests","Mon Jan 26 20:29:20 UTC 2026","passed","Mon Jan 26 20:29:20 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","1269","Проверка доступности https://dealer-passport.vaz.ru/announcement/","tests.ui_tests","Mon Jan 26 20:29:21 UTC 2026","passed","Mon Jan 26 20:29:22 UTC 2026","TestMainPageSmoke","main_page_test","",""
