"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5035","Проверить доступности Candidates","tests.api_tests","Sat Nov 22 20:20:45 UTC 2025","passed","Sat Nov 22 20:20:50 UTC 2025","TestIntegrations","integrations_test","",""
"","32","Проверить отображение кнопок меню","tests.ui_tests","Sat Nov 22 20:46:34 UTC 2025","passed","Sat Nov 22 20:46:34 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61076","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/","tests.ui_tests","Sat Nov 22 20:39:20 UTC 2025","passed","Sat Nov 22 20:40:21 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","689","Проверка доступности https://dealer-passport.vaz.ru/dealers/","tests.ui_tests","Sat Nov 22 20:21:41 UTC 2025","passed","Sat Nov 22 20:21:42 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1090","Проверка доступности https://dealer-passport.vaz.ru/base/staff/?searchText=&page=0&openModal=&dateBegin=&selectedDate=&currentId=","tests.ui_tests","Sat Nov 22 20:21:48 UTC 2025","passed","Sat Nov 22 20:21:49 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1089","Проверка доступности https://dealer-passport.vaz.ru/documents/","tests.ui_tests","Sat Nov 22 20:21:37 UTC 2025","passed","Sat Nov 22 20:21:38 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61108","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/documents/","tests.ui_tests","Sat Nov 22 20:29:31 UTC 2025","passed","Sat Nov 22 20:30:32 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","707","Проверка доступности https://dealer-passport.vaz.ru/pkd/checklists/","tests.ui_tests","Sat Nov 22 20:21:46 UTC 2025","passed","Sat Nov 22 20:21:47 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","93","Проверить отображение и кликабельность кнопки НАРУШЕНИЯ","tests.ui_tests","Sat Nov 22 20:46:08 UTC 2025","passed","Sat Nov 22 20:46:08 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61040","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/gr/","tests.ui_tests","Sat Nov 22 20:31:42 UTC 2025","passed","Sat Nov 22 20:32:43 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1873","Проверка доступности https://dealer-passport.vaz.ru/logs/","tests.ui_tests","Sat Nov 22 20:21:33 UTC 2025","passed","Sat Nov 22 20:21:34 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","869","Проверка доступности https://dealer-passport.vaz.ru/logs/email","tests.ui_tests","Sat Nov 22 20:21:34 UTC 2025","passed","Sat Nov 22 20:21:35 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","703","Проверка доступности https://dealer-passport.vaz.ru/announcement/","tests.ui_tests","Sat Nov 22 20:21:48 UTC 2025","passed","Sat Nov 22 20:21:48 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1450","Проверить текст в модальном окне","tests.ui_tests","Sat Nov 22 20:49:05 UTC 2025","passed","Sat Nov 22 20:49:06 UTC 2025","TestSRRPageSmoke","srr_page_test","",""
"","710","Проверка доступности https://dealer-passport.vaz.ru/zd/","tests.ui_tests","Sat Nov 22 20:21:38 UTC 2025","passed","Sat Nov 22 20:21:39 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60873","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/checklists/","tests.ui_tests","Sat Nov 22 20:41:31 UTC 2025","passed","Sat Nov 22 20:42:32 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1471","Проверка доступности https://dealer-passport.vaz.ru/reports/","tests.ui_tests","Sat Nov 22 20:21:31 UTC 2025","passed","Sat Nov 22 20:21:33 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60931","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/indicators/","tests.ui_tests","Sat Nov 22 20:37:09 UTC 2025","passed","Sat Nov 22 20:38:10 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","62","Проверить отображение и кликабельность кнопки SRR","tests.ui_tests","Sat Nov 22 20:46:25 UTC 2025","passed","Sat Nov 22 20:46:25 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60974","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/base/staff/?searchText=&page=0&openModal=&dateBegin=&selectedDate=&currentId=","tests.ui_tests","Sat Nov 22 20:44:48 UTC 2025","passed","Sat Nov 22 20:45:49 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","2718","Проверка доступности MSPortal Test","tests.api_tests","Sat Nov 22 20:20:37 UTC 2025","passed","Sat Nov 22 20:20:40 UTC 2025","TestIntegrations","integrations_test","",""
"","1116","Проверить поиск по кнопке ВЫБРАТЬ ДИЛЕРА","tests.ui_tests","Sat Nov 22 20:45:53 UTC 2025","passed","Sat Nov 22 20:45:54 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","864","Проверка доступности https://dealer-passport.vaz.ru/srr/","tests.ui_tests","Sat Nov 22 20:21:35 UTC 2025","passed","Sat Nov 22 20:21:36 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","70","Проверить отображение и кликабельность кнопки БУХГАЛТЕРИЯ","tests.ui_tests","Sat Nov 22 20:46:20 UTC 2025","passed","Sat Nov 22 20:46:21 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61027","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/logs/","tests.ui_tests","Sat Nov 22 20:25:10 UTC 2025","passed","Sat Nov 22 20:26:11 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61085","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/logs/email","tests.ui_tests","Sat Nov 22 20:26:15 UTC 2025","passed","Sat Nov 22 20:27:16 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","885","Проверка доступности https://dealer-passport.vaz.ru","tests.ui_tests","Sat Nov 22 20:21:29 UTC 2025","passed","Sat Nov 22 20:21:30 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","3542","Проверить доступность меню в редакторе","tests.ui_tests","Sat Nov 22 20:21:26 UTC 2025","passed","Sat Nov 22 20:21:29 UTC 2025","TestEditorPage","editor_page_test","",""
"","61156","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/announcement/","tests.ui_tests","Sat Nov 22 20:43:42 UTC 2025","passed","Sat Nov 22 20:44:44 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1390","Проверка доступности https://dealer-passport.vaz.ru/pkd/indicators/","tests.ui_tests","Sat Nov 22 20:21:44 UTC 2025","passed","Sat Nov 22 20:21:46 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61417","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/editor/","tests.ui_tests","Sat Nov 22 20:22:59 UTC 2025","passed","Sat Nov 22 20:24:00 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60892","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/reports/","tests.ui_tests","Sat Nov 22 20:24:05 UTC 2025","passed","Sat Nov 22 20:25:06 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","690","Проверка доступности https://dealer-passport.vaz.ru/accounting/","tests.ui_tests","Sat Nov 22 20:21:36 UTC 2025","passed","Sat Nov 22 20:21:37 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","707","Проверка доступности https://dealer-passport.vaz.ru/staff/","tests.ui_tests","Sat Nov 22 20:21:40 UTC 2025","passed","Sat Nov 22 20:21:41 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61127","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/q/","tests.ui_tests","Sat Nov 22 20:32:47 UTC 2025","passed","Sat Nov 22 20:33:48 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","3080","Получить чек-листы из autocrm (ПКД)","tests.api_tests","Sat Nov 22 20:21:06 UTC 2025","passed","Sat Nov 22 20:21:09 UTC 2025","TestIntegrations","integrations_test","",""
"","61103","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/accounting/","tests.ui_tests","Sat Nov 22 20:28:25 UTC 2025","passed","Sat Nov 22 20:29:27 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","849","Проверка доступности MSPortal Prod","tests.api_tests","Sat Nov 22 20:20:40 UTC 2025","passed","Sat Nov 22 20:20:40 UTC 2025","TestIntegrations","integrations_test","",""
"","865","Проверка доступности https://dealer-passport.vaz.ru/editor/","tests.ui_tests","Sat Nov 22 20:21:30 UTC 2025","passed","Sat Nov 22 20:21:31 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60593","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru","tests.ui_tests","Sat Nov 22 20:21:54 UTC 2025","passed","Sat Nov 22 20:22:54 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","550","Проверить отображение кнопок блока о ДЦ","tests.ui_tests","Sat Nov 22 20:46:43 UTC 2025","passed","Sat Nov 22 20:46:43 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","699","Проверка доступности https://dealer-passport.vaz.ru/indicators/","tests.ui_tests","Sat Nov 22 20:21:42 UTC 2025","passed","Sat Nov 22 20:21:43 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","4084","Получить пользователей из Реестра","tests.api_tests","Sat Nov 22 20:21:02 UTC 2025","passed","Sat Nov 22 20:21:06 UTC 2025","TestIntegrations","integrations_test","",""
"","536","Проверить отображение блока о ДЦ","tests.ui_tests","Sat Nov 22 20:46:38 UTC 2025","passed","Sat Nov 22 20:46:38 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","878","Проверка доступности https://dealer-passport.vaz.ru/q/","tests.ui_tests","Sat Nov 22 20:21:39 UTC 2025","passed","Sat Nov 22 20:21:40 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","12413","Получить ДЦ из Реестра","tests.api_tests","Sat Nov 22 20:20:50 UTC 2025","passed","Sat Nov 22 20:21:02 UTC 2025","TestIntegrations","integrations_test","",""
"","1403","Проверить доступность списка групп отчетов SRR","tests.ui_tests","Sat Nov 22 20:46:47 UTC 2025","passed","Sat Nov 22 20:46:49 UTC 2025","TestSRRPageSmoke","srr_page_test","",""
"","61069","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/violations/","tests.ui_tests","Sat Nov 22 20:42:37 UTC 2025","passed","Sat Nov 22 20:43:38 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","68","Проверить отображение и кликабельность кнопки ОБЪЯВЛЕНИЯ","tests.ui_tests","Sat Nov 22 20:46:12 UTC 2025","passed","Sat Nov 22 20:46:12 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61376","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/staff/","tests.ui_tests","Sat Nov 22 20:33:53 UTC 2025","passed","Sat Nov 22 20:34:54 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","703","Проверка доступности https://dealer-passport.vaz.ru/pkd/","tests.ui_tests","Sat Nov 22 20:21:44 UTC 2025","passed","Sat Nov 22 20:21:44 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","74","Проверить отображение и кликабельность кнопки ДОКУМЕНТЫ","tests.ui_tests","Sat Nov 22 20:46:16 UTC 2025","passed","Sat Nov 22 20:46:16 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","76","Проверить отображение и кликабельность кнопки ВЫБРАТЬ ДИЛЕРА","tests.ui_tests","Sat Nov 22 20:45:59 UTC 2025","passed","Sat Nov 22 20:45:59 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61525","Проверить формирование отчета SRR на экране","tests.ui_tests","Sat Nov 22 20:47:59 UTC 2025","passed","Sat Nov 22 20:49:01 UTC 2025","TestSRRPageSmoke","srr_page_test","",""
"","61100","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/indicators/","tests.ui_tests","Sat Nov 22 20:40:25 UTC 2025","passed","Sat Nov 22 20:41:27 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61056","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/uploads/","tests.ui_tests","Sat Nov 22 20:38:15 UTC 2025","passed","Sat Nov 22 20:39:16 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","703","Проверка доступности https://dealer-passport.vaz.ru/gr/","tests.ui_tests","Sat Nov 22 20:21:39 UTC 2025","passed","Sat Nov 22 20:21:39 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","693","Проверка доступности https://dealer-passport.vaz.ru/uploads/","tests.ui_tests","Sat Nov 22 20:21:43 UTC 2025","passed","Sat Nov 22 20:21:44 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","68","Проверить отображение и кликабельность кнопки ОТЧЕТЫ","tests.ui_tests","Sat Nov 22 20:46:29 UTC 2025","passed","Sat Nov 22 20:46:29 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","983","Проверка доступности https://dealer-passport.vaz.ru/violations/","tests.ui_tests","Sat Nov 22 20:21:47 UTC 2025","passed","Sat Nov 22 20:21:48 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","703","Проверка доступности https://dealer-passport.vaz.ru/users/","tests.ui_tests","Sat Nov 22 20:21:42 UTC 2025","passed","Sat Nov 22 20:21:42 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61212","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/dealers/","tests.ui_tests","Sat Nov 22 20:34:58 UTC 2025","passed","Sat Nov 22 20:35:59 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","71","Проверить отображение и кликабельность кнопки ПКД","tests.ui_tests","Sat Nov 22 20:46:03 UTC 2025","passed","Sat Nov 22 20:46:03 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61102","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/zd/","tests.ui_tests","Sat Nov 22 20:30:36 UTC 2025","passed","Sat Nov 22 20:31:37 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1223","Получение данные качества тест MSPortal","tests.api_tests","Sat Nov 22 20:20:40 UTC 2025","passed","Sat Nov 22 20:20:42 UTC 2025","TestIntegrations","integrations_test","",""
"","61137","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/users/","tests.ui_tests","Sat Nov 22 20:36:04 UTC 2025","passed","Sat Nov 22 20:37:05 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","3251","Получить данные качества прод MSPortal","tests.api_tests","Sat Nov 22 20:20:42 UTC 2025","passed","Sat Nov 22 20:20:45 UTC 2025","TestIntegrations","integrations_test","",""
"","61066","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/srr/","tests.ui_tests","Sat Nov 22 20:27:20 UTC 2025","passed","Sat Nov 22 20:28:21 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61719","Проверить формирование отчета SRR в файл excell","tests.ui_tests","Sat Nov 22 20:46:53 UTC 2025","passed","Sat Nov 22 20:47:55 UTC 2025","TestSRRPageSmoke","srr_page_test","",""
