"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","61157","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/uploads/","tests.ui_tests","Wed Jan 21 20:48:13 UTC 2026","passed","Wed Jan 21 20:49:14 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","30","Проверить отображение кнопок меню","tests.ui_tests","Wed Jan 21 20:56:39 UTC 2026","passed","Wed Jan 21 20:56:39 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","815","Проверка доступности https://dealer-passport.vaz.ru/zd/","tests.ui_tests","Wed Jan 21 20:31:27 UTC 2026","passed","Wed Jan 21 20:31:27 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","61030","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/dealers/","tests.ui_tests","Wed Jan 21 20:44:55 UTC 2026","passed","Wed Jan 21 20:45:56 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","1464","Проверить доступность списка групп отчетов SRR","tests.ui_tests","Wed Jan 21 20:56:53 UTC 2026","passed","Wed Jan 21 20:56:55 UTC 2026","TestSRRPageSmoke","srr_page_test","",""
"","876","Проверка доступности https://dealer-passport.vaz.ru/reports/","tests.ui_tests","Wed Jan 21 20:31:21 UTC 2026","passed","Wed Jan 21 20:31:22 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","830","Проверка доступности https://dealer-passport.vaz.ru/announcement/","tests.ui_tests","Wed Jan 21 20:31:37 UTC 2026","passed","Wed Jan 21 20:31:38 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","824","Проверка доступности https://dealer-passport.vaz.ru/dealers/","tests.ui_tests","Wed Jan 21 20:31:30 UTC 2026","passed","Wed Jan 21 20:31:31 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","843","Проверка доступности https://dealer-passport.vaz.ru/violations/","tests.ui_tests","Wed Jan 21 20:31:36 UTC 2026","passed","Wed Jan 21 20:31:37 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","541","Проверить отображение блока о ДЦ","tests.ui_tests","Wed Jan 21 20:56:43 UTC 2026","passed","Wed Jan 21 20:56:44 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","1315","Получить данные качества прод MSPortal","tests.api_tests","Wed Jan 21 20:30:40 UTC 2026","passed","Wed Jan 21 20:30:41 UTC 2026","TestIntegrations","integrations_test","",""
"","65","Проверить отображение и кликабельность кнопки ПКД","tests.ui_tests","Wed Jan 21 20:56:06 UTC 2026","passed","Wed Jan 21 20:56:06 UTC 2026","TestMainPageSmoke","main_page_test","",""
