"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7444","Проверить доступности Candidates","tests.api_tests","2026-09-20","passed","2026-09-20","TestIntegrations","integrations_test","",""
"","415","Проверка доступности https://dealer-passport-test.xsfera.ru/base/staff/?searchText=&page=0&openModal=&dateBegin=&selectedDate=&currentId=","tests.ui_tests","2026-09-20","passed","2026-09-20","TestMainPageSmoke","main_page_test","",""
"","800","генерировать Excel отчёт по логам активности","tests.api_tests","2026-09-20","failed","2026-09-20","TestLog","Logs","",""
"","0","Проверить отображение кнопок меню","tests.ui_tests","2026-09-20","broken","2026-09-20","TestMainPageSmoke","main_page_test","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/documents/]","tests.ui_tests","2026-09-20","broken","2026-09-20","TestMainPageSmoke","main_page_test","",""
"","656","Получить список сотрудников","tests.api_tests","2026-09-20","failed","2026-09-20","TestExternalApi","ExternalApi","",""
"","496","Получить учебную программу с курсами и уровнями","tests.api_tests","2026-09-20","failed","2026-09-20","TestEducationPrograms","EducationPrograms","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/logs/]","tests.ui_tests","2026-09-20","broken","2026-09-20","TestMainPageSmoke","main_page_test","",""
"","0","Проверить доступность меню в редакторе","tests.ui_tests","2026-09-20","broken","2026-09-20","TestEditorPage","editor_page_test","",""
"","714","Получить список всех типов событий","tests.api_tests","2026-09-20","failed","2026-09-20","TestLog","Logs","",""
"","0","test_open_url[https://dealer-passport-test.xsfera.ru/violations/]","tests.ui_tests","2026-09-20","broken","2026-09-20","TestMainPageSmoke","main_page_test","",""
"","0","Проверить формирование отчета SRR на экране","tests.ui_tests","2026-09-20","broken","2026-09-20","TestSRRPageSmoke","srr_page_test","",""
"","0","Создать новую учебную программу","tests.api_tests","2026-09-20","skipped","2026-09-20","TestEducationPrograms","EducationPrograms","",""
"","754","Получить логи активности пользователей","tests.api_tests","2026-09-20","failed","2026-09-20","TestLog","Logs","",""
"","0","Проверить формирование отчета SRR в файл excell","tests.ui_tests","2026-09-20","broken","2026-09-20","TestSRRPageSmoke","srr_page_test","",""
"","453","Проверка доступности https://dealer-passport-test.xsfera.ru/announcement/","tests.ui_tests","2026-09-20","passed","2026-09-20","TestMainPageSmoke","main_page_test","",""
"","395","Проверка доступности https://dealer-passport-test.xsfera.ru/srr/","tests.ui_tests","2026-09-20","passed","2026-09-20","TestMainPageSmoke","main_page_test","",""
"","478","Получить список дилеров","tests.api_tests","2026-09-20","failed","2026-09-20","TestExternalApi","ExternalApi","",""
"","775","Получить Курс по ид","tests.api_tests","2026-09-20","failed","2026-09-20","TestCourses > TestEmployeeCourses","EmployeeCourses","",""
