"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60925","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/indicators/","tests.ui_tests","Fri Nov 28 20:41:19 UTC 2025","passed","Fri Nov 28 20:42:20 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60938","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/gr/","tests.ui_tests","Fri Nov 28 20:32:39 UTC 2025","passed","Fri Nov 28 20:33:40 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","69","Проверить отображение и кликабельность кнопки ВЫБРАТЬ ДИЛЕРА","tests.ui_tests","Fri Nov 28 20:46:50 UTC 2025","passed","Fri Nov 28 20:46:50 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1364","Проверить доступность списка групп отчетов SRR","tests.ui_tests","Fri Nov 28 20:47:35 UTC 2025","passed","Fri Nov 28 20:47:37 UTC 2025","TestSRRPageSmoke","srr_page_test","",""
"","765","Проверка доступности https://dealer-passport.vaz.ru/pkd/checklists/","tests.ui_tests","Fri Nov 28 20:22:47 UTC 2025","passed","Fri Nov 28 20:22:48 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","5974","Проверить доступности Candidates","tests.api_tests","Fri Nov 28 20:21:52 UTC 2025","passed","Fri Nov 28 20:21:58 UTC 2025","TestIntegrations","integrations_test","",""
"","1431","Проверить текст в модальном окне","tests.ui_tests","Fri Nov 28 20:49:52 UTC 2025","passed","Fri Nov 28 20:49:54 UTC 2025","TestSRRPageSmoke","srr_page_test","",""
"","1062","Проверка доступности https://dealer-passport.vaz.ru/zd/","tests.ui_tests","Fri Nov 28 20:22:39 UTC 2025","passed","Fri Nov 28 20:22:40 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","4117","Получить пользователей из Реестра","tests.api_tests","Fri Nov 28 20:22:11 UTC 2025","passed","Fri Nov 28 20:22:15 UTC 2025","TestIntegrations","integrations_test","",""
"","61667","Проверить формирование отчета SRR в файл excell","tests.ui_tests","Fri Nov 28 20:47:41 UTC 2025","passed","Fri Nov 28 20:48:42 UTC 2025","TestSRRPageSmoke","srr_page_test","",""
"","627","Проверка доступности https://dealer-passport.vaz.ru/base/staff/?searchText=&page=0&openModal=&dateBegin=&selectedDate=&currentId=","tests.ui_tests","Fri Nov 28 20:22:49 UTC 2025","passed","Fri Nov 28 20:22:50 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60910","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/srr/","tests.ui_tests","Fri Nov 28 20:28:19 UTC 2025","passed","Fri Nov 28 20:29:20 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61079","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/announcement/","tests.ui_tests","Fri Nov 28 20:44:34 UTC 2025","passed","Fri Nov 28 20:45:35 UTC 2025","TestMainPageSmoke","main_page_test","",""
