"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","540","Проверить отображение кнопок блока о ДЦ","tests.ui_tests","Fri Nov 07 20:45:00 UTC 2025","passed","Fri Nov 07 20:45:00 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","75","Проверить отображение и кликабельность кнопки ОТЧЕТЫ","tests.ui_tests","Fri Nov 07 20:44:47 UTC 2025","passed","Fri Nov 07 20:44:47 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61025","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/indicators/","tests.ui_tests","Fri Nov 07 20:35:31 UTC 2025","passed","Fri Nov 07 20:36:32 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61100","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/q/","tests.ui_tests","Fri Nov 07 20:31:10 UTC 2025","passed","Fri Nov 07 20:32:11 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61893","Проверить формирование отчета SRR в файл excell","tests.ui_tests","Fri Nov 07 20:45:10 UTC 2025","passed","Fri Nov 07 20:46:12 UTC 2025","TestSRRPageSmoke","srr_page_test","",""
"","61001","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/","tests.ui_tests","Fri Nov 07 20:37:41 UTC 2025","passed","Fri Nov 07 20:38:42 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","73","Проверить отображение и кликабельность кнопки НАРУШЕНИЯ","tests.ui_tests","Fri Nov 07 20:44:26 UTC 2025","passed","Fri Nov 07 20:44:26 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60555","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru","tests.ui_tests","Fri Nov 07 20:20:19 UTC 2025","passed","Fri Nov 07 20:21:20 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1081","Проверка доступности https://dealer-passport.vaz.ru/logs/email","tests.ui_tests","Fri Nov 07 20:20:01 UTC 2025","passed","Fri Nov 07 20:20:02 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61061","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/uploads/","tests.ui_tests","Fri Nov 07 20:36:36 UTC 2025","passed","Fri Nov 07 20:37:37 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","2635","Получить чек-листы из autocrm (ПКД)","tests.api_tests","Fri Nov 07 20:19:39 UTC 2025","passed","Fri Nov 07 20:19:41 UTC 2025","TestIntegrations","integrations_test","",""
"","4406","Проверить доступности Candidates","tests.api_tests","Fri Nov 07 20:19:18 UTC 2025","passed","Fri Nov 07 20:19:22 UTC 2025","TestIntegrations","integrations_test","",""
"","796","Проверка доступности https://dealer-passport.vaz.ru/announcement/","tests.ui_tests","Fri Nov 07 20:20:13 UTC 2025","passed","Fri Nov 07 20:20:14 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61015","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/gr/","tests.ui_tests","Fri Nov 07 20:30:05 UTC 2025","passed","Fri Nov 07 20:31:06 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1120","Проверить поиск по кнопке ВЫБРАТЬ ДИЛЕРА","tests.ui_tests","Fri Nov 07 20:44:12 UTC 2025","passed","Fri Nov 07 20:44:14 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61029","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/dealers/","tests.ui_tests","Fri Nov 07 20:33:20 UTC 2025","passed","Fri Nov 07 20:34:21 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1509","Проверка доступности MSPortal Test","tests.api_tests","Fri Nov 07 20:19:10 UTC 2025","passed","Fri Nov 07 20:19:11 UTC 2025","TestIntegrations","integrations_test","",""
"","648","Проверка доступности https://dealer-passport.vaz.ru/pkd/","tests.ui_tests","Fri Nov 07 20:20:10 UTC 2025","passed","Fri Nov 07 20:20:11 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","641","Проверка доступности https://dealer-passport.vaz.ru/violations/","tests.ui_tests","Fri Nov 07 20:20:13 UTC 2025","passed","Fri Nov 07 20:20:13 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61007","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/violations/","tests.ui_tests","Fri Nov 07 20:40:57 UTC 2025","passed","Fri Nov 07 20:41:58 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","648","Проверка доступности https://dealer-passport.vaz.ru/zd/","tests.ui_tests","Fri Nov 07 20:20:05 UTC 2025","passed","Fri Nov 07 20:20:05 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","814","Проверка доступности https://dealer-passport.vaz.ru/accounting/","tests.ui_tests","Fri Nov 07 20:20:03 UTC 2025","passed","Fri Nov 07 20:20:04 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","73","Проверить отображение и кликабельность кнопки ДОКУМЕНТЫ","tests.ui_tests","Fri Nov 07 20:44:34 UTC 2025","passed","Fri Nov 07 20:44:34 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61158","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/users/","tests.ui_tests","Fri Nov 07 20:34:25 UTC 2025","passed","Fri Nov 07 20:35:27 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","640","Проверка доступности https://dealer-passport.vaz.ru/users/","tests.ui_tests","Fri Nov 07 20:20:08 UTC 2025","passed","Fri Nov 07 20:20:09 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60998","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/indicators/","tests.ui_tests","Fri Nov 07 20:38:46 UTC 2025","passed","Fri Nov 07 20:39:47 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","640","Проверка доступности https://dealer-passport.vaz.ru/dealers/","tests.ui_tests","Fri Nov 07 20:20:07 UTC 2025","passed","Fri Nov 07 20:20:08 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60993","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/checklists/","tests.ui_tests","Fri Nov 07 20:39:52 UTC 2025","passed","Fri Nov 07 20:40:53 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","803","Проверка доступности https://dealer-passport.vaz.ru/editor/","tests.ui_tests","Fri Nov 07 20:19:58 UTC 2025","passed","Fri Nov 07 20:19:59 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","12244","Получить ДЦ из Реестра","tests.api_tests","Fri Nov 07 20:19:22 UTC 2025","passed","Fri Nov 07 20:19:34 UTC 2025","TestIntegrations","integrations_test","",""
"","539","Проверить отображение блока о ДЦ","tests.ui_tests","Fri Nov 07 20:44:55 UTC 2025","passed","Fri Nov 07 20:44:55 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","820","Проверка доступности https://dealer-passport.vaz.ru","tests.ui_tests","Fri Nov 07 20:19:58 UTC 2025","passed","Fri Nov 07 20:19:58 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61020","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/zd/","tests.ui_tests","Fri Nov 07 20:29:00 UTC 2025","passed","Fri Nov 07 20:30:01 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1496","Проверка доступности https://dealer-passport.vaz.ru/pkd/indicators/","tests.ui_tests","Fri Nov 07 20:20:11 UTC 2025","passed","Fri Nov 07 20:20:12 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","73","Проверить отображение и кликабельность кнопки ПКД","tests.ui_tests","Fri Nov 07 20:44:22 UTC 2025","passed","Fri Nov 07 20:44:22 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","797","Проверка доступности https://dealer-passport.vaz.ru/gr/","tests.ui_tests","Fri Nov 07 20:20:05 UTC 2025","passed","Fri Nov 07 20:20:06 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61030","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/accounting/","tests.ui_tests","Fri Nov 07 20:26:49 UTC 2025","passed","Fri Nov 07 20:27:50 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1437","Проверить текст в модальном окне","tests.ui_tests","Fri Nov 07 20:47:21 UTC 2025","passed","Fri Nov 07 20:47:23 UTC 2025","TestSRRPageSmoke","srr_page_test","",""
"","655","Проверка доступности https://dealer-passport.vaz.ru/uploads/","tests.ui_tests","Fri Nov 07 20:20:09 UTC 2025","passed","Fri Nov 07 20:20:10 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","79","Проверить отображение и кликабельность кнопки ОБЪЯВЛЕНИЯ","tests.ui_tests","Fri Nov 07 20:44:30 UTC 2025","passed","Fri Nov 07 20:44:30 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","638","Проверка доступности https://dealer-passport.vaz.ru/base/staff/?searchText=&page=0&openModal=&dateBegin=&selectedDate=&currentId=","tests.ui_tests","Fri Nov 07 20:20:14 UTC 2025","passed","Fri Nov 07 20:20:15 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","661","Проверка доступности https://dealer-passport.vaz.ru/pkd/checklists/","tests.ui_tests","Fri Nov 07 20:20:12 UTC 2025","passed","Fri Nov 07 20:20:13 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","940","Проверка доступности https://dealer-passport.vaz.ru/srr/","tests.ui_tests","Fri Nov 07 20:20:02 UTC 2025","passed","Fri Nov 07 20:20:03 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","64","Проверить отображение и кликабельность кнопки SRR","tests.ui_tests","Fri Nov 07 20:44:43 UTC 2025","passed","Fri Nov 07 20:44:43 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1259","Проверка доступности https://dealer-passport.vaz.ru/logs/","tests.ui_tests","Fri Nov 07 20:20:00 UTC 2025","passed","Fri Nov 07 20:20:01 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","74","Проверить отображение и кликабельность кнопки БУХГАЛТЕРИЯ","tests.ui_tests","Fri Nov 07 20:44:38 UTC 2025","passed","Fri Nov 07 20:44:38 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61017","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/reports/","tests.ui_tests","Fri Nov 07 20:22:29 UTC 2025","passed","Fri Nov 07 20:23:30 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","635","Проверка доступности https://dealer-passport.vaz.ru/reports/","tests.ui_tests","Fri Nov 07 20:19:59 UTC 2025","passed","Fri Nov 07 20:20:00 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1652","Получение данные качества тест MSPortal","tests.api_tests","Fri Nov 07 20:19:12 UTC 2025","passed","Fri Nov 07 20:19:14 UTC 2025","TestIntegrations","integrations_test","",""
"","1485","Проверить доступность меню в редакторе","tests.ui_tests","Fri Nov 07 20:19:56 UTC 2025","passed","Fri Nov 07 20:19:58 UTC 2025","TestEditorPage","editor_page_test","",""
"","60977","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/documents/","tests.ui_tests","Fri Nov 07 20:27:55 UTC 2025","passed","Fri Nov 07 20:28:56 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61161","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/announcement/","tests.ui_tests","Fri Nov 07 20:42:02 UTC 2025","passed","Fri Nov 07 20:43:03 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60991","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/editor/","tests.ui_tests","Fri Nov 07 20:21:24 UTC 2025","passed","Fri Nov 07 20:22:25 UTC 2025","TestMainPageSmoke","main_page_test","",""
