"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Проверить отображение и кликабельность кнопки ВЫБРАТЬ ДИЛЕРА","tests.ui_tests","Fri Apr 24 20:50:37 UTC 2026","broken","Fri Apr 24 20:50:37 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","0","Проверить отображение кнопок меню","tests.ui_tests","Fri Apr 24 20:50:51 UTC 2026","broken","Fri Apr 24 20:50:51 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","564","Получить список сотрудников","tests.api_tests","Fri Apr 24 20:49:02 UTC 2026","broken","Fri Apr 24 20:49:03 UTC 2026","TestExternalApi","ExternalApi","",""
"","0","test_open_url[https://dealer-passport.vaz.ru/editor/]","tests.ui_tests","Fri Apr 24 20:50:00 UTC 2026","broken","Fri Apr 24 20:50:00 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","0","test_open_url[https://dealer-passport.vaz.ru/dealers/]","tests.ui_tests","Fri Apr 24 20:50:19 UTC 2026","broken","Fri Apr 24 20:50:19 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","0","Обновить информацию по адресам дилера","tests.api_tests","Fri Apr 24 20:48:59 UTC 2026","skipped","Fri Apr 24 20:48:59 UTC 2026","TestDealer","Dealer","",""
"","0","Проверить доступность списка групп отчетов SRR","tests.ui_tests","Fri Apr 24 20:50:56 UTC 2026","broken","Fri Apr 24 20:50:56 UTC 2026","TestSRRPageSmoke","srr_page_test","",""
"","0","test_open_url[https://dealer-passport.vaz.ru/q/]","tests.ui_tests","Fri Apr 24 20:50:15 UTC 2026","broken","Fri Apr 24 20:50:15 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","0","Создать новую учебную программу","tests.api_tests","Fri Apr 24 20:49:01 UTC 2026","skipped","Fri Apr 24 20:49:01 UTC 2026","TestEducationPrograms","EducationPrograms","",""
"","467","Получить список существующих позиций","tests.api_tests","Fri Apr 24 20:49:02 UTC 2026","passed","Fri Apr 24 20:49:02 UTC 2026","TestExternalApi","ExternalApi","",""
"","404","Проверка доступности https://dealer-passport.vaz.ru/documents/","tests.ui_tests","Fri Apr 24 20:49:49 UTC 2026","broken","Fri Apr 24 20:49:50 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","0","Изменить условия учебной программы","tests.api_tests","Fri Apr 24 20:49:01 UTC 2026","skipped","Fri Apr 24 20:49:01 UTC 2026","TestEducationPrograms","EducationPrograms","",""
"","395","Проверка доступности https://dealer-passport.vaz.ru/pkd/checklists/","tests.ui_tests","Fri Apr 24 20:49:56 UTC 2026","broken","Fri Apr 24 20:49:56 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","1207","Получить информацию по адресам дилера","tests.api_tests","Fri Apr 24 20:48:58 UTC 2026","passed","Fri Apr 24 20:48:59 UTC 2026","TestDealer","Dealer","",""
"","805","test_gql","tests.api_tests","Fri Apr 24 20:48:54 UTC 2026","passed","Fri Apr 24 20:48:55 UTC 2026","TestGQL","apollo_test","",""
"","0","Обновить базовую информацию дилера по айди","tests.api_tests","Fri Apr 24 20:48:58 UTC 2026","skipped","Fri Apr 24 20:48:58 UTC 2026","TestDealer","Dealer","",""
"","0","test_open_url[https://dealer-passport.vaz.ru/logs/email]","tests.ui_tests","Fri Apr 24 20:50:05 UTC 2026","broken","Fri Apr 24 20:50:05 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","0","test_open_url[https://dealer-passport.vaz.ru/pkd/checklists/]","tests.ui_tests","Fri Apr 24 20:50:29 UTC 2026","broken","Fri Apr 24 20:50:29 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","0","Деактивировать учебную программу","tests.api_tests","Fri Apr 24 20:49:01 UTC 2026","skipped","Fri Apr 24 20:49:01 UTC 2026","TestEducationPrograms","EducationPrograms","",""
"","3757","Проверить доступности Candidates","tests.api_tests","Fri Apr 24 20:49:14 UTC 2026","passed","Fri Apr 24 20:49:17 UTC 2026","TestIntegrations","integrations_test","",""
"","552","Проверка доступности https://dealer-passport.vaz.ru/srr/","tests.ui_tests","Fri Apr 24 20:49:48 UTC 2026","broken","Fri Apr 24 20:49:48 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","402","Проверка доступности https://dealer-passport.vaz.ru/announcement/","tests.ui_tests","Fri Apr 24 20:49:57 UTC 2026","broken","Fri Apr 24 20:49:58 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","0","Проверить отображение и кликабельность кнопки ДОКУМЕНТЫ","tests.ui_tests","Fri Apr 24 20:50:44 UTC 2026","broken","Fri Apr 24 20:50:44 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","0","test_open_url[https://dealer-passport.vaz.ru/accounting/]","tests.ui_tests","Fri Apr 24 20:50:09 UTC 2026","broken","Fri Apr 24 20:50:09 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","703","генерировать Excel отчёт по логам активности","tests.api_tests","Fri Apr 24 20:49:33 UTC 2026","broken","Fri Apr 24 20:49:34 UTC 2026","TestLog","Logs","",""
"","401","Проверка доступности https://dealer-passport.vaz.ru","tests.ui_tests","Fri Apr 24 20:49:45 UTC 2026","broken","Fri Apr 24 20:49:45 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","0","Проверить формирование отчета SRR в файл excell","tests.ui_tests","Fri Apr 24 20:50:57 UTC 2026","broken","Fri Apr 24 20:50:57 UTC 2026","TestSRRPageSmoke","srr_page_test","",""
"","3690","Получить пользователей из Реестра","tests.api_tests","Fri Apr 24 20:49:24 UTC 2026","passed","Fri Apr 24 20:49:28 UTC 2026","TestIntegrations","integrations_test","",""
