"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","85","Проверить отображение и кликабельность кнопки ВЫБРАТЬ ДИЛЕРА","tests.ui_tests","Tue Nov 11 20:46:15 UTC 2025","passed","Tue Nov 11 20:46:15 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60975","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/gr/","tests.ui_tests","Tue Nov 11 20:32:05 UTC 2025","passed","Tue Nov 11 20:33:06 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60954","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/editor/","tests.ui_tests","Tue Nov 11 20:23:25 UTC 2025","passed","Tue Nov 11 20:24:26 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","2604","Получить данные качества прод MSPortal","tests.api_tests","Tue Nov 11 20:21:16 UTC 2025","passed","Tue Nov 11 20:21:18 UTC 2025","TestIntegrations","integrations_test","",""
"","61162","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/announcement/","tests.ui_tests","Tue Nov 11 20:44:00 UTC 2025","passed","Tue Nov 11 20:45:01 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60950","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/srr/","tests.ui_tests","Tue Nov 11 20:27:45 UTC 2025","passed","Tue Nov 11 20:28:46 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","82","Проверить отображение и кликабельность кнопки НАРУШЕНИЯ","tests.ui_tests","Tue Nov 11 20:46:23 UTC 2025","passed","Tue Nov 11 20:46:23 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60929","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/checklists/","tests.ui_tests","Tue Nov 11 20:41:50 UTC 2025","passed","Tue Nov 11 20:42:51 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61702","Проверить формирование отчета SRR в файл excell","tests.ui_tests","Tue Nov 11 20:47:05 UTC 2025","passed","Tue Nov 11 20:48:07 UTC 2025","TestSRRPageSmoke","srr_page_test","",""
"","70","Проверить отображение и кликабельность кнопки ОБЪЯВЛЕНИЯ","tests.ui_tests","Tue Nov 11 20:46:27 UTC 2025","passed","Tue Nov 11 20:46:27 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","610","Проверка доступности https://dealer-passport.vaz.ru/base/staff/?searchText=&page=0&openModal=&dateBegin=&selectedDate=&currentId=","tests.ui_tests","Tue Nov 11 20:22:16 UTC 2025","passed","Tue Nov 11 20:22:16 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60922","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/logs/email","tests.ui_tests","Tue Nov 11 20:26:40 UTC 2025","passed","Tue Nov 11 20:27:41 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1126","Проверить поиск по кнопке ВЫБРАТЬ ДИЛЕРА","tests.ui_tests","Tue Nov 11 20:46:10 UTC 2025","passed","Tue Nov 11 20:46:11 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","789","Проверка доступности https://dealer-passport.vaz.ru","tests.ui_tests","Tue Nov 11 20:21:59 UTC 2025","passed","Tue Nov 11 20:22:00 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","6401","Проверить доступности Candidates","tests.api_tests","Tue Nov 11 20:21:18 UTC 2025","passed","Tue Nov 11 20:21:25 UTC 2025","TestIntegrations","integrations_test","",""
"","1361","Проверить доступность списка групп отчетов SRR","tests.ui_tests","Tue Nov 11 20:46:59 UTC 2025","passed","Tue Nov 11 20:47:01 UTC 2025","TestSRRPageSmoke","srr_page_test","",""
"","771","Проверка доступности https://dealer-passport.vaz.ru/editor/","tests.ui_tests","Tue Nov 11 20:22:00 UTC 2025","passed","Tue Nov 11 20:22:01 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","627","Проверка доступности https://dealer-passport.vaz.ru/zd/","tests.ui_tests","Tue Nov 11 20:22:05 UTC 2025","passed","Tue Nov 11 20:22:06 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","74","Проверить отображение и кликабельность кнопки ДОКУМЕНТЫ","tests.ui_tests","Tue Nov 11 20:46:31 UTC 2025","passed","Tue Nov 11 20:46:31 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60965","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/reports/","tests.ui_tests","Tue Nov 11 20:24:30 UTC 2025","passed","Tue Nov 11 20:25:31 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60952","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/accounting/","tests.ui_tests","Tue Nov 11 20:28:50 UTC 2025","passed","Tue Nov 11 20:29:51 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","623","Проверка доступности https://dealer-passport.vaz.ru/gr/","tests.ui_tests","Tue Nov 11 20:22:06 UTC 2025","passed","Tue Nov 11 20:22:06 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61870","Проверить формирование отчета SRR на экране","tests.ui_tests","Tue Nov 11 20:48:11 UTC 2025","passed","Tue Nov 11 20:49:12 UTC 2025","TestSRRPageSmoke","srr_page_test","",""
"","924","Проверка доступности https://dealer-passport.vaz.ru/dealers/","tests.ui_tests","Tue Nov 11 20:22:08 UTC 2025","passed","Tue Nov 11 20:22:09 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","611","Проверка доступности https://dealer-passport.vaz.ru/logs/email","tests.ui_tests","Tue Nov 11 20:22:02 UTC 2025","passed","Tue Nov 11 20:22:03 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","79","Проверить отображение и кликабельность кнопки БУХГАЛТЕРИЯ","tests.ui_tests","Tue Nov 11 20:46:35 UTC 2025","passed","Tue Nov 11 20:46:35 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","4020","Получить пользователей из Реестра","tests.api_tests","Tue Nov 11 20:21:37 UTC 2025","passed","Tue Nov 11 20:21:41 UTC 2025","TestIntegrations","integrations_test","",""
"","60951","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/","tests.ui_tests","Tue Nov 11 20:39:40 UTC 2025","passed","Tue Nov 11 20:40:41 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","782","Проверка доступности https://dealer-passport.vaz.ru/announcement/","tests.ui_tests","Tue Nov 11 20:22:15 UTC 2025","passed","Tue Nov 11 20:22:16 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","60530","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru","tests.ui_tests","Tue Nov 11 20:22:20 UTC 2025","passed","Tue Nov 11 20:23:21 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","780","Проверка доступности https://dealer-passport.vaz.ru/srr/","tests.ui_tests","Tue Nov 11 20:22:03 UTC 2025","passed","Tue Nov 11 20:22:04 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61027","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/staff/","tests.ui_tests","Tue Nov 11 20:34:15 UTC 2025","passed","Tue Nov 11 20:35:16 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","616","Проверка доступности https://dealer-passport.vaz.ru/pkd/indicators/","tests.ui_tests","Tue Nov 11 20:22:13 UTC 2025","passed","Tue Nov 11 20:22:13 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","61031","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/q/","tests.ui_tests","Tue Nov 11 20:33:10 UTC 2025","passed","Tue Nov 11 20:34:11 UTC 2025","TestMainPageSmoke","main_page_test","",""
"","1198","Проверка доступности MSPortal Prod","tests.api_tests","Tue Nov 11 20:21:13 UTC 2025","passed","Tue Nov 11 20:21:15 UTC 2025","TestIntegrations","integrations_test","",""
"","60997","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/indicators/","tests.ui_tests","Tue Nov 11 20:37:30 UTC 2025","passed","Tue Nov 11 20:38:31 UTC 2025","TestMainPageSmoke","main_page_test","",""
