"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9881","Проверить поиск по кнопке ВЫБРАТЬ ДИЛЕРА","tests.ui_tests","Fri May 22 21:36:38 UTC 2026","passed","Fri May 22 21:36:48 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","555","Проверка доступности https://dealer-passport-test.xsfera.ru/users/","tests.ui_tests","Fri May 22 21:12:33 UTC 2026","passed","Fri May 22 21:12:34 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","11042","Получить список дилеров","tests.api_tests","Fri May 22 21:10:04 UTC 2026","passed","Fri May 22 21:10:15 UTC 2026","TestExternalApi","ExternalApi","",""
"","73","Проверить отображение и кликабельность кнопки НАРУШЕНИЯ","tests.ui_tests","Fri May 22 21:37:03 UTC 2026","passed","Fri May 22 21:37:03 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","60834","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/violations/","tests.ui_tests","Fri May 22 21:33:14 UTC 2026","passed","Fri May 22 21:34:15 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","549","Проверка доступности https://dealer-passport-test.xsfera.ru/logs/","tests.ui_tests","Fri May 22 21:12:28 UTC 2026","passed","Fri May 22 21:12:29 UTC 2026","TestMainPageSmoke","main_page_test","",""
"","32114","Таблица с обученностью по курсу","tests.api_tests","Fri May 22 21:09:30 UTC 2026","passed","Fri May 22 21:10:02 UTC 2026","TestEducationPrograms","EducationPrograms","",""
"","1276","Получить список сотрудников","tests.api_tests","Fri May 22 21:10:03 UTC 2026","passed","Fri May 22 21:10:04 UTC 2026","TestExternalApi","ExternalApi","",""
"","4632","Проверить доступности Candidates","tests.api_tests","Fri May 22 21:10:27 UTC 2026","passed","Fri May 22 21:10:32 UTC 2026","TestIntegrations","integrations_test","",""
"","60669","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/reports/","tests.ui_tests","Fri May 22 21:14:51 UTC 2026","passed","Fri May 22 21:15:52 UTC 2026","TestMainPageSmoke","main_page_test","",""
